datetime,year,month,day_of_month,week_of_year,day_of_week,hour,is_weekend,is_holiday,Consumption (MWh)
2021-09-11 13:00:00,2021,9,11,36,5,13,1,0,39833.55
2021-09-11 14:00:00,2021,9,11,36,5,14,1,0,40340.24
2021-09-11 15:00:00,2021,9,11,36,5,15,1,0,40074.37
2021-09-11 16:00:00,2021,9,11,36,5,16,1,0,40251.68
2021-09-11 17:00:00,2021,9,11,36,5,17,1,0,40724.89
2021-09-11 18:00:00,2021,9,11,36,5,18,1,0,40896.22
2021-09-11 19:00:00,2021,9,11,36,5,19,1,0,40084.17
2021-09-11 20:00:00,2021,9,11,36,5,20,1,0,39272.38
2021-09-11 21:00:00,2021,9,11,36,5,21,1,0,38159.04
2021-09-11 22:00:00,2021,9,11,36,5,22,1,0,37092.31
2021-09-11 23:00:00,2021,9,11,36,5,23,1,0,35532.78
2021-09-12 00:00:00,2021,9,12,36,6,0,1,0,35341.19
2021-09-12 01:00:00,2021,9,12,36,6,1,1,0,33665.1
2021-09-12 02:00:00,2021,9,12,36,6,2,1,0,32513.81
2021-09-12 03:00:00,2021,9,12,36,6,3,1,0,31758.49
2021-09-12 04:00:00,2021,9,12,36,6,4,1,0,31531.35
2021-09-12 05:00:00,2021,9,12,36,6,5,1,0,32125.1
2021-09-12 06:00:00,2021,9,12,36,6,6,1,0,33216.14
2021-09-12 07:00:00,2021,9,12,36,6,7,1,0,35625.56
2021-09-12 08:00:00,2021,9,12,36,6,8,1,0,40682.64
2021-09-12 09:00:00,2021,9,12,36,6,9,1,0,43752.74
2021-09-12 10:00:00,2021,9,12,36,6,10,1,0,44402.23
2021-09-12 11:00:00,2021,9,12,36,6,11,1,0,44618.06
2021-09-12 12:00:00,2021,9,12,36,6,12,1,0,42588.43
2021-09-12 13:00:00,2021,9,12,36,6,13,1,0,43008.69
2021-09-12 14:00:00,2021,9,12,36,6,14,1,0,43519.23
2021-09-12 15:00:00,2021,9,12,36,6,15,1,0,43230.82
2021-09-12 16:00:00,2021,9,12,36,6,16,1,0,43196.72
2021-09-12 17:00:00,2021,9,12,36,6,17,1,0,43735.85
2021-09-12 18:00:00,2021,9,12,36,6,18,1,0,43856.86
2021-09-12 19:00:00,2021,9,12,36,6,19,1,0,42885.18
2021-09-12 20:00:00,2021,9,12,36,6,20,1,0,41957.08
2021-09-12 21:00:00,2021,9,12,36,6,21,1,0,40984.61
2021-09-12 22:00:00,2021,9,12,36,6,22,1,0,39805.51
2021-09-12 23:00:00,2021,9,12,36,6,23,1,0,37772.58
2021-09-13 00:00:00,2021,9,13,37,0,0,0,0,33226.52
2021-09-13 01:00:00,2021,9,13,37,0,1,0,0,31954.96
2021-09-13 02:00:00,2021,9,13,37,0,2,0,0,31207.1
2021-09-13 03:00:00,2021,9,13,37,0,3,0,0,30531.2
2021-09-13 04:00:00,2021,9,13,37,0,4,0,0,30258.35
2021-09-13 05:00:00,2021,9,13,37,0,5,0,0,30477.18
2021-09-13 06:00:00,2021,9,13,37,0,6,0,0,30564.82
2021-09-13 07:00:00,2021,9,13,37,0,7,0,0,32786.63
2021-09-13 08:00:00,2021,9,13,37,0,8,0,0,38592.11
2021-09-13 09:00:00,2021,9,13,37,0,9,0,0,41783.89
2021-09-13 10:00:00,2021,9,13,37,0,10,0,0,42905.94
2021-09-13 11:00:00,2021,9,13,37,0,11,0,0,44029.69
2021-09-13 12:00:00,2021,9,13,37,0,12,0,0,42801.38
2021-09-13 13:00:00,2021,9,13,37,0,13,0,0,43748.69
2021-09-13 14:00:00,2021,9,13,37,0,14,0,0,44533.94
2021-09-13 15:00:00,2021,9,13,37,0,15,0,0,44240.66
2021-09-13 16:00:00,2021,9,13,37,0,16,0,0,44029.14
2021-09-13 17:00:00,2021,9,13,37,0,17,0,0,43156.62
2021-09-13 18:00:00,2021,9,13,37,0,18,0,0,42059.27
2021-09-13 19:00:00,2021,9,13,37,0,19,0,0,42852.22
2021-09-13 20:00:00,2021,9,13,37,0,20,0,0,42283.96
2021-09-13 21:00:00,2021,9,13,37,0,21,0,0,41012.92
2021-09-13 22:00:00,2021,9,13,37,0,22,0,0,39700.37
2021-09-13 23:00:00,2021,9,13,37,0,23,0,0,37877.54
2021-09-14 00:00:00,2021,9,14,37,1,0,0,0,35849.34
2021-09-14 01:00:00,2021,9,14,37,1,1,0,0,34327.42
2021-09-14 02:00:00,2021,9,14,37,1,2,0,0,33552.19
2021-09-14 03:00:00,2021,9,14,37,1,3,0,0,32978.63
2021-09-14 04:00:00,2021,9,14,37,1,4,0,0,32672.96
2021-09-14 05:00:00,2021,9,14,37,1,5,0,0,32719.75
2021-09-14 06:00:00,2021,9,14,37,1,6,0,0,32492.17
2021-09-14 07:00:00,2021,9,14,37,1,7,0,0,34321.23
2021-09-14 08:00:00,2021,9,14,37,1,8,0,0,39316.32
2021-09-14 09:00:00,2021,9,14,37,1,9,0,0,41970.25
2021-09-14 10:00:00,2021,9,14,37,1,10,0,0,43266.57
2021-09-14 11:00:00,2021,9,14,37,1,11,0,0,44201.64
2021-09-14 12:00:00,2021,9,14,37,1,12,0,0,42736.72
2021-09-14 13:00:00,2021,9,14,37,1,13,0,0,43247.25
2021-09-14 14:00:00,2021,9,14,37,1,14,0,0,44452.36
2021-09-14 15:00:00,2021,9,14,37,1,15,0,0,43909.9
2021-09-14 16:00:00,2021,9,14,37,1,16,0,0,43417.83
2021-09-14 17:00:00,2021,9,14,37,1,17,0,0,42675.08
2021-09-14 18:00:00,2021,9,14,37,1,18,0,0,41337.11
2021-09-14 19:00:00,2021,9,14,37,1,19,0,0,42242.41
2021-09-14 20:00:00,2021,9,14,37,1,20,0,0,41541.15
2021-09-14 21:00:00,2021,9,14,37,1,21,0,0,40360.02
2021-09-14 22:00:00,2021,9,14,37,1,22,0,0,38762.72
2021-09-14 23:00:00,2021,9,14,37,1,23,0,0,36948.51
2021-09-15 00:00:00,2021,9,15,37,2,0,0,0,35507.32
2021-09-15 01:00:00,2021,9,15,37,2,1,0,0,34197.87
2021-09-15 02:00:00,2021,9,15,37,2,2,0,0,33142.91
2021-09-15 03:00:00,2021,9,15,37,2,3,0,0,32590.63
2021-09-15 04:00:00,2021,9,15,37,2,4,0,0,32262.67
2021-09-15 05:00:00,2021,9,15,37,2,5,0,0,32487.6
2021-09-15 06:00:00,2021,9,15,37,2,6,0,0,32390.09
2021-09-15 07:00:00,2021,9,15,37,2,7,0,0,34190.07
2021-09-15 08:00:00,2021,9,15,37,2,8,0,0,39333.24
2021-09-15 09:00:00,2021,9,15,37,2,9,0,0,42076.72
2021-09-15 10:00:00,2021,9,15,37,2,10,0,0,43008.97
2021-09-15 11:00:00,2021,9,15,37,2,11,0,0,43736.58
2021-09-15 12:00:00,2021,9,15,37,2,12,0,0,42270.25
2021-09-15 13:00:00,2021,9,15,37,2,13,0,0,42955.04
2021-09-15 14:00:00,2021,9,15,37,2,14,0,0,44043.58
2021-09-15 15:00:00,2021,9,15,37,2,15,0,0,43599.93
2021-09-15 16:00:00,2021,9,15,37,2,16,0,0,43101.67
2021-09-15 17:00:00,2021,9,15,37,2,17,0,0,42290.86
2021-09-15 18:00:00,2021,9,15,37,2,18,0,0,40863.55
2021-09-15 19:00:00,2021,9,15,37,2,19,0,0,41757.26
2021-09-15 20:00:00,2021,9,15,37,2,20,0,0,41015.2
2021-09-15 21:00:00,2021,9,15,37,2,21,0,0,39812.64
2021-09-15 22:00:00,2021,9,15,37,2,22,0,0,38339.44
2021-09-15 23:00:00,2021,9,15,37,2,23,0,0,36404.27
2021-09-16 00:00:00,2021,9,16,37,3,0,0,0,34676.53
2021-09-16 01:00:00,2021,9,16,37,3,1,0,0,33507.17
2021-09-16 02:00:00,2021,9,16,37,3,2,0,0,32632.72
2021-09-16 03:00:00,2021,9,16,37,3,3,0,0,31881.54
2021-09-16 04:00:00,2021,9,16,37,3,4,0,0,31500.99
2021-09-16 05:00:00,2021,9,16,37,3,5,0,0,31860.55
2021-09-16 06:00:00,2021,9,16,37,3,6,0,0,31868.21
2021-09-16 07:00:00,2021,9,16,37,3,7,0,0,33603.36
2021-09-16 08:00:00,2021,9,16,37,3,8,0,0,38703.5
2021-09-16 09:00:00,2021,9,16,37,3,9,0,0,41657.03
2021-09-16 10:00:00,2021,9,16,37,3,10,0,0,42850.97
2021-09-16 11:00:00,2021,9,16,37,3,11,0,0,43736.64
2021-09-16 12:00:00,2021,9,16,37,3,12,0,0,41790.89
2021-09-16 13:00:00,2021,9,16,37,3,13,0,0,42807.02
2021-09-16 14:00:00,2021,9,16,37,3,14,0,0,43721.18
2021-09-16 15:00:00,2021,9,16,37,3,15,0,0,43198.21
2021-09-16 16:00:00,2021,9,16,37,3,16,0,0,42984.97
2021-09-16 17:00:00,2021,9,16,37,3,17,0,0,41911.25
2021-09-16 18:00:00,2021,9,16,37,3,18,0,0,40749.31
2021-09-16 19:00:00,2021,9,16,37,3,19,0,0,41479.72
2021-09-16 20:00:00,2021,9,16,37,3,20,0,0,41426.13
2021-09-16 21:00:00,2021,9,16,37,3,21,0,0,40156.81
2021-09-16 22:00:00,2021,9,16,37,3,22,0,0,38656.54
2021-09-16 23:00:00,2021,9,16,37,3,23,0,0,36355.35
2021-09-17 00:00:00,2021,9,17,37,4,0,0,0,34420.55
2021-09-17 01:00:00,2021,9,17,37,4,1,0,0,33050.48
2021-09-17 02:00:00,2021,9,17,37,4,2,0,0,32128.64
2021-09-17 03:00:00,2021,9,17,37,4,3,0,0,31344.94
2021-09-17 04:00:00,2021,9,17,37,4,4,0,0,31058.82
2021-09-17 05:00:00,2021,9,17,37,4,5,0,0,31234.04
2021-09-17 06:00:00,2021,9,17,37,4,6,0,0,31228.45
2021-09-17 07:00:00,2021,9,17,37,4,7,0,0,32875.12
2021-09-17 08:00:00,2021,9,17,37,4,8,0,0,38065.66
2021-09-17 09:00:00,2021,9,17,37,4,9,0,0,40732.82
2021-09-17 10:00:00,2021,9,17,37,4,10,0,0,41848.13
2021-09-17 11:00:00,2021,9,17,37,4,11,0,0,42666.62
2021-09-17 12:00:00,2021,9,17,37,4,12,0,0,40907.97
2021-09-17 13:00:00,2021,9,17,37,4,13,0,0,40492.29
2021-09-17 14:00:00,2021,9,17,37,4,14,0,0,42832.24
2021-09-17 15:00:00,2021,9,17,37,4,15,0,0,42242.57
2021-09-17 16:00:00,2021,9,17,37,4,16,0,0,41903.07
2021-09-17 17:00:00,2021,9,17,37,4,17,0,0,41204.9
2021-09-17 18:00:00,2021,9,17,37,4,18,0,0,40193.99
2021-09-17 19:00:00,2021,9,17,37,4,19,0,0,40997.56
2021-09-17 20:00:00,2021,9,17,37,4,20,0,0,40283.15
2021-09-17 21:00:00,2021,9,17,37,4,21,0,0,38888.37
2021-09-17 22:00:00,2021,9,17,37,4,22,0,0,37709.5
2021-09-17 23:00:00,2021,9,17,37,4,23,0,0,35927.5
2021-09-18 00:00:00,2021,9,18,37,5,0,1,0,34105.33
2021-09-18 01:00:00,2021,9,18,37,5,1,1,0,33001.93
2021-09-18 02:00:00,2021,9,18,37,5,2,1,0,31911.98
2021-09-18 03:00:00,2021,9,18,37,5,3,1,0,31214.09
2021-09-18 04:00:00,2021,9,18,37,5,4,1,0,30870.15
2021-09-18 05:00:00,2021,9,18,37,5,5,1,0,30935.73
2021-09-18 06:00:00,2021,9,18,37,5,6,1,0,30632.84
2021-09-18 07:00:00,2021,9,18,37,5,7,1,0,31340.66
2021-09-18 08:00:00,2021,9,18,37,5,8,1,0,35531.68
2021-09-18 09:00:00,2021,9,18,37,5,9,1,0,38372.63
2021-09-18 10:00:00,2021,9,18,37,5,10,1,0,39896.12
2021-09-18 11:00:00,2021,9,18,37,5,11,1,0,40995.59
2021-09-18 12:00:00,2021,9,18,37,5,12,1,0,40083.21
2021-09-18 13:00:00,2021,9,18,37,5,13,1,0,40388.38
2021-09-18 14:00:00,2021,9,18,37,5,14,1,0,40629.25
2021-09-18 15:00:00,2021,9,18,37,5,15,1,0,39915.38
2021-09-18 16:00:00,2021,9,18,37,5,16,1,0,39170.47
2021-09-18 17:00:00,2021,9,18,37,5,17,1,0,38460.43
2021-09-18 18:00:00,2021,9,18,37,5,18,1,0,38500.11
2021-09-18 19:00:00,2021,9,18,37,5,19,1,0,39683.7
2021-09-18 20:00:00,2021,9,18,37,5,20,1,0,39052.64
2021-09-18 21:00:00,2021,9,18,37,5,21,1,0,37799.69
2021-09-18 22:00:00,2021,9,18,37,5,22,1,0,36367.47
2021-09-18 23:00:00,2021,9,18,37,5,23,1,0,35024.65
2021-09-19 00:00:00,2021,9,19,37,6,0,1,0,33167.7
2021-09-19 01:00:00,2021,9,19,37,6,1,1,0,31665.55
2021-09-19 02:00:00,2021,9,19,37,6,2,1,0,30469.24
2021-09-19 03:00:00,2021,9,19,37,6,3,1,0,29655.09
2021-09-19 04:00:00,2021,9,19,37,6,4,1,0,29258.13
2021-09-19 05:00:00,2021,9,19,37,6,5,1,0,29431.74
2021-09-19 06:00:00,2021,9,19,37,6,6,1,0,28327.33
2021-09-19 07:00:00,2021,9,19,37,6,7,1,0,28222.5
2021-09-19 08:00:00,2021,9,19,37,6,8,1,0,29833.55
2021-09-19 09:00:00,2021,9,19,37,6,9,1,0,31823.6
2021-09-19 10:00:00,2021,9,19,37,6,10,1,0,33537.72
2021-09-19 11:00:00,2021,9,19,37,6,11,1,0,34580.71
2021-09-19 12:00:00,2021,9,19,37,6,12,1,0,34693.06
2021-09-19 13:00:00,2021,9,19,37,6,13,1,0,35134.41
2021-09-19 14:00:00,2021,9,19,37,6,14,1,0,35543.45
2021-09-19 15:00:00,2021,9,19,37,6,15,1,0,35222.43
2021-09-19 16:00:00,2021,9,19,37,6,16,1,0,35035.44
2021-09-19 17:00:00,2021,9,19,37,6,17,1,0,35318.56
2021-09-19 18:00:00,2021,9,19,37,6,18,1,0,35748.4
2021-09-19 19:00:00,2021,9,19,37,6,19,1,0,37610.73
2021-09-19 20:00:00,2021,9,19,37,6,20,1,0,37150.95
2021-09-19 21:00:00,2021,9,19,37,6,21,1,0,36353.25
2021-09-19 22:00:00,2021,9,19,37,6,22,1,0,35202.64
2021-09-19 23:00:00,2021,9,19,37,6,23,1,0,33606.81
2021-09-20 00:00:00,2021,9,20,38,0,0,0,0,32073.27
2021-09-20 01:00:00,2021,9,20,38,0,1,0,0,30895.3
2021-09-20 02:00:00,2021,9,20,38,0,2,0,0,30059.92
2021-09-20 03:00:00,2021,9,20,38,0,3,0,0,29431.22
2021-09-20 04:00:00,2021,9,20,38,0,4,0,0,29262.2
2021-09-20 05:00:00,2021,9,20,38,0,5,0,0,29442.23
2021-09-20 06:00:00,2021,9,20,38,0,6,0,0,29646.54
2021-09-20 07:00:00,2021,9,20,38,0,7,0,0,31684.23
2021-09-20 08:00:00,2021,9,20,38,0,8,0,0,37542.16
2021-09-20 09:00:00,2021,9,20,38,0,9,0,0,41019.92
2021-09-20 10:00:00,2021,9,20,38,0,10,0,0,42326.37
2021-09-20 11:00:00,2021,9,20,38,0,11,0,0,43505.98
2021-09-20 12:00:00,2021,9,20,38,0,12,0,0,42304.1
2021-09-20 13:00:00,2021,9,20,38,0,13,0,0,42781.12
2021-09-20 14:00:00,2021,9,20,38,0,14,0,0,44190.57
2021-09-20 15:00:00,2021,9,20,38,0,15,0,0,43948.55
2021-09-20 16:00:00,2021,9,20,38,0,16,0,0,43836.25
2021-09-20 17:00:00,2021,9,20,38,0,17,0,0,43072.5
2021-09-20 18:00:00,2021,9,20,38,0,18,0,0,41701.24
2021-09-20 19:00:00,2021,9,20,38,0,19,0,0,42560.68
2021-09-20 20:00:00,2021,9,20,38,0,20,0,0,41747.67
2021-09-20 21:00:00,2021,9,20,38,0,21,0,0,40583.35
2021-09-20 22:00:00,2021,9,20,38,0,22,0,0,39067.84
2021-09-20 23:00:00,2021,9,20,38,0,23,0,0,37008.11
2021-09-21 00:00:00,2021,9,21,38,1,0,0,0,35174.21
2021-09-21 01:00:00,2021,9,21,38,1,1,0,0,33569.82
2021-09-21 02:00:00,2021,9,21,38,1,2,0,0,32519.9
2021-09-21 03:00:00,2021,9,21,38,1,3,0,0,31958.88
2021-09-21 04:00:00,2021,9,21,38,1,4,0,0,31381.76
2021-09-21 05:00:00,2021,9,21,38,1,5,0,0,31623.97
2021-09-21 06:00:00,2021,9,21,38,1,6,0,0,31580.35
2021-09-21 07:00:00,2021,9,21,38,1,7,0,0,33201.59
2021-09-21 08:00:00,2021,9,21,38,1,8,0,0,38479.39
2021-09-21 09:00:00,2021,9,21,38,1,9,0,0,41377.62
2021-09-21 10:00:00,2021,9,21,38,1,10,0,0,42489.16
2021-09-21 11:00:00,2021,9,21,38,1,11,0,0,43427.62
2021-09-21 12:00:00,2021,9,21,38,1,12,0,0,41970.68
2021-09-21 13:00:00,2021,9,21,38,1,13,0,0,42709.09
2021-09-21 14:00:00,2021,9,21,38,1,14,0,0,43771.48
2021-09-21 15:00:00,2021,9,21,38,1,15,0,0,43503.95
2021-09-21 16:00:00,2021,9,21,38,1,16,0,0,43174.01
2021-09-21 17:00:00,2021,9,21,38,1,17,0,0,42384.61
2021-09-21 18:00:00,2021,9,21,38,1,18,0,0,41441.46
2021-09-21 19:00:00,2021,9,21,38,1,19,0,0,42168.36
2021-09-21 20:00:00,2021,9,21,38,1,20,0,0,41338.12
2021-09-21 21:00:00,2021,9,21,38,1,21,0,0,39820.0
2021-09-21 22:00:00,2021,9,21,38,1,22,0,0,38365.96
2021-09-21 23:00:00,2021,9,21,38,1,23,0,0,36450.51
2021-09-22 00:00:00,2021,9,22,38,2,0,0,0,34696.03
2021-09-22 01:00:00,2021,9,22,38,2,1,0,0,33176.05
2021-09-22 02:00:00,2021,9,22,38,2,2,0,0,32209.1
2021-09-22 03:00:00,2021,9,22,38,2,3,0,0,31675.94
2021-09-22 04:00:00,2021,9,22,38,2,4,0,0,31165.79
2021-09-22 05:00:00,2021,9,22,38,2,5,0,0,31209.3
2021-09-22 06:00:00,2021,9,22,38,2,6,0,0,31465.09
2021-09-22 07:00:00,2021,9,22,38,2,7,0,0,33258.47
2021-09-22 08:00:00,2021,9,22,38,2,8,0,0,38382.55
2021-09-22 09:00:00,2021,9,22,38,2,9,0,0,41391.39
2021-09-22 10:00:00,2021,9,22,38,2,10,0,0,42463.4
2021-09-22 11:00:00,2021,9,22,38,2,11,0,0,43227.17
2021-09-22 12:00:00,2021,9,22,38,2,12,0,0,41706.84
2021-09-22 13:00:00,2021,9,22,38,2,13,0,0,42457.88
2021-09-22 14:00:00,2021,9,22,38,2,14,0,0,43280.42
2021-09-22 15:00:00,2021,9,22,38,2,15,0,0,42652.23
2021-09-22 16:00:00,2021,9,22,38,2,16,0,0,42379.01
2021-09-22 17:00:00,2021,9,22,38,2,17,0,0,41581.19
2021-09-22 18:00:00,2021,9,22,38,2,18,0,0,40696.63
2021-09-22 19:00:00,2021,9,22,38,2,19,0,0,41442.58
2021-09-22 20:00:00,2021,9,22,38,2,20,0,0,40339.28
2021-09-22 21:00:00,2021,9,22,38,2,21,0,0,38875.74
2021-09-22 22:00:00,2021,9,22,38,2,22,0,0,37463.77
2021-09-22 23:00:00,2021,9,22,38,2,23,0,0,35627.23
2021-09-23 00:00:00,2021,9,23,38,3,0,0,0,33779.38
2021-09-23 01:00:00,2021,9,23,38,3,1,0,0,32687.99
2021-09-23 02:00:00,2021,9,23,38,3,2,0,0,31661.22
2021-09-23 03:00:00,2021,9,23,38,3,3,0,0,30889.81
2021-09-23 04:00:00,2021,9,23,38,3,4,0,0,30670.26
2021-09-23 05:00:00,2021,9,23,38,3,5,0,0,30950.43
2021-09-23 06:00:00,2021,9,23,38,3,6,0,0,30945.6
2021-09-23 07:00:00,2021,9,23,38,3,7,0,0,32451.51
2021-09-23 08:00:00,2021,9,23,38,3,8,0,0,37745.81
2021-09-23 09:00:00,2021,9,23,38,3,9,0,0,40448.04
2021-09-23 10:00:00,2021,9,23,38,3,10,0,0,41783.85
2021-09-23 11:00:00,2021,9,23,38,3,11,0,0,42609.17
2021-09-23 12:00:00,2021,9,23,38,3,12,0,0,40951.43
2021-09-23 13:00:00,2021,9,23,38,3,13,0,0,41331.62
2021-09-23 14:00:00,2021,9,23,38,3,14,0,0,42013.21
2021-09-23 15:00:00,2021,9,23,38,3,15,0,0,41483.69
2021-09-23 16:00:00,2021,9,23,38,3,16,0,0,41221.3
2021-09-23 17:00:00,2021,9,23,38,3,17,0,0,40443.75
2021-09-23 18:00:00,2021,9,23,38,3,18,0,0,39699.83
2021-09-23 19:00:00,2021,9,23,38,3,19,0,0,40235.85
2021-09-23 20:00:00,2021,9,23,38,3,20,0,0,39699.0
2021-09-23 21:00:00,2021,9,23,38,3,21,0,0,38399.64
2021-09-23 22:00:00,2021,9,23,38,3,22,0,0,36969.65
2021-09-23 23:00:00,2021,9,23,38,3,23,0,0,35395.71
2021-09-24 00:00:00,2021,9,24,38,4,0,0,0,33388.14
2021-09-24 01:00:00,2021,9,24,38,4,1,0,0,32078.7
2021-09-24 02:00:00,2021,9,24,38,4,2,0,0,31263.11
2021-09-24 03:00:00,2021,9,24,38,4,3,0,0,30608.29
2021-09-24 04:00:00,2021,9,24,38,4,4,0,0,30375.12
2021-09-24 05:00:00,2021,9,24,38,4,5,0,0,30214.83
2021-09-24 06:00:00,2021,9,24,38,4,6,0,0,30757.22
2021-09-24 07:00:00,2021,9,24,38,4,7,0,0,32226.42
2021-09-24 08:00:00,2021,9,24,38,4,8,0,0,37132.56
2021-09-24 09:00:00,2021,9,24,38,4,9,0,0,39846.04
2021-09-24 10:00:00,2021,9,24,38,4,10,0,0,40976.35
2021-09-24 11:00:00,2021,9,24,38,4,11,0,0,41768.7
2021-09-24 12:00:00,2021,9,24,38,4,12,0,0,39654.13
2021-09-24 13:00:00,2021,9,24,38,4,13,0,0,39374.38
2021-09-24 14:00:00,2021,9,24,38,4,14,0,0,40832.1
2021-09-24 15:00:00,2021,9,24,38,4,15,0,0,40756.19
2021-09-24 16:00:00,2021,9,24,38,4,16,0,0,40124.42
2021-09-24 17:00:00,2021,9,24,38,4,17,0,0,39601.04
2021-09-24 18:00:00,2021,9,24,38,4,18,0,0,39254.9
2021-09-24 19:00:00,2021,9,24,38,4,19,0,0,39888.9
2021-09-24 20:00:00,2021,9,24,38,4,20,0,0,39223.1
2021-09-24 21:00:00,2021,9,24,38,4,21,0,0,37950.2
2021-09-24 22:00:00,2021,9,24,38,4,22,0,0,36762.34
2021-09-24 23:00:00,2021,9,24,38,4,23,0,0,34855.53
2021-09-25 00:00:00,2021,9,25,38,5,0,1,0,33293.23
2021-09-25 01:00:00,2021,9,25,38,5,1,1,0,31793.03
2021-09-25 02:00:00,2021,9,25,38,5,2,1,0,30841.73
2021-09-25 03:00:00,2021,9,25,38,5,3,1,0,30129.03
2021-09-25 04:00:00,2021,9,25,38,5,4,1,0,29833.59
2021-09-25 05:00:00,2021,9,25,38,5,5,1,0,30052.51
2021-09-25 06:00:00,2021,9,25,38,5,6,1,0,29741.46
2021-09-25 07:00:00,2021,9,25,38,5,7,1,0,30141.51
2021-09-25 08:00:00,2021,9,25,38,5,8,1,0,34261.33
2021-09-25 09:00:00,2021,9,25,38,5,9,1,0,36948.25
2021-09-25 10:00:00,2021,9,25,38,5,10,1,0,38354.7
2021-09-25 11:00:00,2021,9,25,38,5,11,1,0,39306.83
2021-09-25 12:00:00,2021,9,25,38,5,12,1,0,38259.37
2021-09-25 13:00:00,2021,9,25,38,5,13,1,0,38543.47
2021-09-25 14:00:00,2021,9,25,38,5,14,1,0,38662.3
2021-09-25 15:00:00,2021,9,25,38,5,15,1,0,37919.09
2021-09-25 16:00:00,2021,9,25,38,5,16,1,0,37158.88
2021-09-25 17:00:00,2021,9,25,38,5,17,1,0,36756.82
2021-09-25 18:00:00,2021,9,25,38,5,18,1,0,37319.83
2021-09-25 19:00:00,2021,9,25,38,5,19,1,0,38428.5
2021-09-25 20:00:00,2021,9,25,38,5,20,1,0,37576.01
2021-09-25 21:00:00,2021,9,25,38,5,21,1,0,36570.08
2021-09-25 22:00:00,2021,9,25,38,5,22,1,0,35323.46
2021-09-25 23:00:00,2021,9,25,38,5,23,1,0,33339.7
2021-09-26 00:00:00,2021,9,26,38,6,0,1,0,31681.7
2021-09-26 01:00:00,2021,9,26,38,6,1,1,0,30213.69
2021-09-26 02:00:00,2021,9,26,38,6,2,1,0,29152.05
2021-09-26 03:00:00,2021,9,26,38,6,3,1,0,28299.1
2021-09-26 04:00:00,2021,9,26,38,6,4,1,0,28007.35
2021-09-26 05:00:00,2021,9,26,38,6,5,1,0,27936.34
2021-09-26 06:00:00,2021,9,26,38,6,6,1,0,27310.93
2021-09-26 07:00:00,2021,9,26,38,6,7,1,0,26480.78
2021-09-26 08:00:00,2021,9,26,38,6,8,1,0,28055.98
2021-09-26 09:00:00,2021,9,26,38,6,9,1,0,30013.99
2021-09-26 10:00:00,2021,9,26,38,6,10,1,0,31643.61
2021-09-26 11:00:00,2021,9,26,38,6,11,1,0,32631.02
2021-09-26 12:00:00,2021,9,26,38,6,12,1,0,32715.46
2021-09-26 13:00:00,2021,9,26,38,6,13,1,0,33077.8
2021-09-26 14:00:00,2021,9,26,38,6,14,1,0,32735.88
2021-09-26 15:00:00,2021,9,26,38,6,15,1,0,32380.75
2021-09-26 16:00:00,2021,9,26,38,6,16,1,0,32482.51
2021-09-26 17:00:00,2021,9,26,38,6,17,1,0,32671.0
2021-09-26 18:00:00,2021,9,26,38,6,18,1,0,34015.66
2021-09-26 19:00:00,2021,9,26,38,6,19,1,0,35855.99
2021-09-26 20:00:00,2021,9,26,38,6,20,1,0,35483.95
2021-09-26 21:00:00,2021,9,26,38,6,21,1,0,34382.4
2021-09-26 22:00:00,2021,9,26,38,6,22,1,0,33262.54
2021-09-26 23:00:00,2021,9,26,38,6,23,1,0,31655.53
2021-09-27 00:00:00,2021,9,27,39,0,0,0,0,30114.64
2021-09-27 01:00:00,2021,9,27,39,0,1,0,0,28960.43
2021-09-27 02:00:00,2021,9,27,39,0,2,0,0,28177.11
2021-09-27 03:00:00,2021,9,27,39,0,3,0,0,27519.59
2021-09-27 04:00:00,2021,9,27,39,0,4,0,0,27600.12
2021-09-27 05:00:00,2021,9,27,39,0,5,0,0,28145.49
2021-09-27 06:00:00,2021,9,27,39,0,6,0,0,28542.13
2021-09-27 07:00:00,2021,9,27,39,0,7,0,0,30526.96
2021-09-27 08:00:00,2021,9,27,39,0,8,0,0,35870.58
2021-09-27 09:00:00,2021,9,27,39,0,9,0,0,38873.61
2021-09-27 10:00:00,2021,9,27,39,0,10,0,0,40073.6
2021-09-27 11:00:00,2021,9,27,39,0,11,0,0,41052.1
2021-09-27 12:00:00,2021,9,27,39,0,12,0,0,39631.35
2021-09-27 13:00:00,2021,9,27,39,0,13,0,0,40461.95
2021-09-27 14:00:00,2021,9,27,39,0,14,0,0,41264.87
2021-09-27 15:00:00,2021,9,27,39,0,15,0,0,40908.45
2021-09-27 16:00:00,2021,9,27,39,0,16,0,0,40827.34
2021-09-27 17:00:00,2021,9,27,39,0,17,0,0,40462.58
2021-09-27 18:00:00,2021,9,27,39,0,18,0,0,40022.54
2021-09-27 19:00:00,2021,9,27,39,0,19,0,0,40670.86
2021-09-27 20:00:00,2021,9,27,39,0,20,0,0,39705.02
2021-09-27 21:00:00,2021,9,27,39,0,21,0,0,38500.74
2021-09-27 22:00:00,2021,9,27,39,0,22,0,0,37235.0
2021-09-27 23:00:00,2021,9,27,39,0,23,0,0,35290.4
2021-09-28 00:00:00,2021,9,28,39,1,0,0,0,33383.23
2021-09-28 01:00:00,2021,9,28,39,1,1,0,0,32140.73
2021-09-28 02:00:00,2021,9,28,39,1,2,0,0,31150.25
